Date,AccountValue
2011-07-18,96235.0
2011-07-19,96385.0
2011-07-20,96363.0
2011-07-21,96467.0
2011-07-22,96513.0
2011-07-25,96449.0
2011-07-26,96410.0
2011-07-27,96245.0
2011-07-28,96203.0
2011-07-29,96171.0
2011-08-01,95971.0
2011-08-02,95854.0
2011-08-03,95884.0
2011-08-04,95536.0
2011-08-05,95568.0
2011-08-08,95332.0
2011-08-09,95385.0
2011-08-10,95270.0
2011-08-11,95392.0
2011-08-12,95547.0
2011-08-15,95518.0
2011-08-16,95603.0
2011-08-17,95598.0
2011-08-18,95337.0
2011-08-19,95337.0
2011-08-22,95338.0
2011-08-23,95483.0
2011-08-24,95545.0
2011-08-25,95526.0
2011-08-26,95661.0
2011-08-29,95772.0
2011-08-30,95779.0
2011-08-31,95817.0
2011-09-01,95814.0
2011-09-02,95658.0
2011-09-06,95621.0
2011-09-07,95774.0
2011-09-08,95724.0
2011-09-09,95624.0
2011-09-12,95687.0
2011-09-13,95748.0
2011-09-14,95834.0
2011-09-15,95901.0
2011-09-16,96025.0
2011-09-19,95968.0
2011-09-20,95966.0
2011-09-21,95755.0
2011-09-22,95558.0
2011-09-23,95647.0
2011-09-26,95793.0
2011-09-27,95840.0
2011-09-28,95793.0
2011-09-29,95833.0
2011-09-30,95729.0
2011-10-03,95583.0
2011-10-04,95698.0
2011-10-05,95796.0
2011-10-06,95921.0
2011-10-07,95952.0
2011-10-10,96048.0
2011-10-11,96065.0
2011-10-12,96065.0
2011-10-13,96097.0
2011-10-14,95959.0
2011-10-17,97583.0
2011-10-18,97742.0
2011-10-19,97668.0
2011-10-20,97718.0
2011-10-21,97890.0
2011-10-24,97995.0
2011-10-25,97825.0
2011-10-26,97913.0
2011-10-27,98166.0
2011-10-28,98242.0
2011-10-31,97966.0
2011-11-01,97821.0
2011-11-02,97944.0
2011-11-03,98118.0
2011-11-04,98096.0
2011-11-07,98145.0
2011-11-08,98267.0
2011-11-09,97953.0
2011-11-10,98027.0
